Site: BK7A
Uncorrected Displacement time seires
Origin Time: 2002-04-25 1736 16.25
Instrument: , 
Sample Rate: 100 Hz

Time	East	North	Up
 -0.590	 2.11748E-1	-4.02417E-1	-3.90898E-2
 -0.580	 2.14889E-1	-4.02951E-1	-4.18591E-2
 -0.570	 2.17368E-1	-4.03526E-1	-4.48785E-2
 -0.560	 2.18870E-1	-4.05074E-1	-4.78998E-2
 -0.550	 2.18192E-1	-4.07374E-1	-5.12557E-2
 -0.540	 2.17439E-1	-4.10615E-1	-5.60105E-2
 -0.530	 2.16398E-1	-4.13801E-1	-6.08984E-2
 -0.520	 2.15839E-1	-4.16887E-1	-6.47287E-2
 -0.510	 2.15523E-1	-4.18229E-1	-6.79443E-2
 -0.500	 2.17236E-1	-4.18638E-1	-6.98042E-2
 -0.490	 2.20303E-1	-4.20553E-1	-7.03523E-2
 -0.480	 2.24692E-1	-4.22011E-1	-6.72716E-2
 -0.470	 2.30247E-1	-4.23527E-1	-6.30395E-2
 -0.460	 2.37823E-1	-4.25069E-1	-5.88919E-2
 -0.450	 2.43112E-1	-4.27000E-1	-5.65055E-2
 -0.440	 2.44709E-1	-4.28136E-1	-5.52374E-2
 -0.430	 2.45434E-1	-4.29420E-1	-5.43694E-2
 -0.420	 2.47016E-1	-4.31019E-1	-5.46549E-2
 -0.410	 2.50045E-1	-4.32524E-1	-5.50452E-2
 -0.400	 2.53729E-1	-4.33692E-1	-5.57015E-2
 -0.390	 2.58415E-1	-4.35843E-1	-5.69485E-2
 -0.380	 2.64295E-1	-4.39592E-1	-5.86638E-2
 -0.370	 2.69265E-1	-4.44534E-1	-6.14617E-2
 -0.360	 2.73607E-1	-4.47453E-1	-6.38159E-2
 -0.350	 2.77756E-1	-4.50378E-1	-6.46961E-2
 -0.340	 2.81283E-1	-4.53723E-1	-6.44559E-2
 -0.330	 2.82590E-1	-4.57085E-1	-6.33941E-2
 -0.320	 2.83671E-1	-4.61472E-1	-6.33827E-2
 -0.310	 2.85119E-1	-4.65145E-1	-6.26372E-2
 -0.300	 2.86802E-1	-4.66547E-1	-6.06927E-2
 -0.290	 2.89659E-1	-4.65978E-1	-5.53709E-2
 -0.280	 2.93177E-1	-4.65793E-1	-4.86472E-2
 -0.270	 2.95964E-1	-4.65800E-1	-4.15199E-2
 -0.260	 2.99299E-1	-4.66003E-1	-3.48603E-2
 -0.250	 3.01482E-1	-4.65468E-1	-2.93575E-2
 -0.240	 3.03132E-1	-4.64897E-1	-2.53776E-2
 -0.230	 3.04892E-1	-4.64756E-1	-2.13422E-2
 -0.220	 3.08328E-1	-4.65142E-1	-1.77281E-2
 -0.210	 3.13461E-1	-4.66275E-1	-1.46084E-2
 -0.200	 3.20043E-1	-4.68001E-1	-1.31157E-2
 -0.190	 3.26098E-1	-4.69755E-1	-1.47649E-2
 -0.180	 3.30937E-1	-4.69565E-1	-1.78777E-2
 -0.170	 3.34091E-1	-4.69312E-1	-1.94667E-2
 -0.160	 3.37846E-1	-4.67715E-1	-1.85951E-2
 -0.150	 3.41374E-1	-4.65595E-1	-1.68993E-2
 -0.140	 3.44615E-1	-4.64031E-1	-1.44758E-2
 -0.130	 3.47042E-1	-4.63357E-1	-1.16600E-2
 -0.120	 3.49264E-1	-4.64504E-1	-8.26549E-3
 -0.110	 3.51045E-1	-4.64946E-1	-4.35362E-3
 -0.100	 3.51166E-1	-4.64429E-1	 1.35819E-3
 -0.090	 3.49828E-1	-4.64708E-1	 6.46750E-3
 -0.080	 3.49577E-1	-4.64828E-1	 9.23920E-3
 -0.070	 3.48781E-1	-4.64747E-1	 7.25069E-3
 -0.060	 3.46047E-1	-4.64261E-1	 2.07278E-3
 -0.050	 3.43564E-1	-4.64497E-1	-5.55928E-3
 -0.040	 3.40703E-1	-4.65338E-1	-1.22976E-2
 -0.030	 3.39224E-1	-4.65459E-1	-1.64795E-2
 -0.020	 3.40922E-1	-4.66416E-1	-1.81135E-2
 -0.010	 3.43308E-1	-4.68088E-1	-1.81981E-2
  0.000	 3.45905E-1	-4.70930E-1	-1.66330E-2
  0.010	 3.47929E-1	-4.73888E-1	-1.46578E-2
  0.020	 3.49488E-1	-4.76161E-1	-1.24541E-2
  0.030	 3.50139E-1	-4.78204E-1	-1.06401E-2
  0.040	 3.49685E-1	-4.79373E-1	-1.09114E-2
  0.050	 3.49928E-1	-4.78394E-1	-1.48987E-2
  0.060	 3.51261E-1	-4.75385E-1	-2.09862E-2
  0.070	 3.54385E-1	-4.73271E-1	-2.95472E-2
  0.080	 3.58409E-1	-4.70993E-1	-3.91367E-2
  0.090	 3.62773E-1	-4.70026E-1	-4.73829E-2
  0.100	 3.66203E-1	-4.70542E-1	-5.43075E-2
  0.110	 3.70302E-1	-4.68861E-1	-5.97579E-2
  0.120	 3.76195E-1	-4.65540E-1	-6.46400E-2
  0.130	 3.82370E-1	-4.60858E-1	-6.94498E-2
  0.140	 3.87129E-1	-4.55626E-1	-7.41362E-2
  0.150	 3.92379E-1	-4.48820E-1	-7.87764E-2
  0.160	 3.98809E-1	-4.41115E-1	-8.50560E-2
  0.170	 4.06047E-1	-4.33308E-1	-9.16502E-2
  0.180	 4.13487E-1	-4.26068E-1	-9.72505E-2
  0.190	 4.21851E-1	-4.18324E-1	-1.03889E-1
  0.200	 4.28364E-1	-4.10057E-1	-1.10599E-1
  0.210	 4.32981E-1	-4.01080E-1	-1.16365E-1
  0.220	 4.33386E-1	-3.94398E-1	-1.22128E-1
  0.230	 4.33223E-1	-3.88875E-1	-1.28955E-1
  0.240	 4.34379E-1	-3.85605E-1	-1.37108E-1
  0.250	 4.37479E-1	-3.82345E-1	-1.46918E-1
  0.260	 4.41501E-1	-3.78668E-1	-1.59510E-1
  0.270	 4.46128E-1	-3.73789E-1	-1.74793E-1
  0.280	 4.48777E-1	-3.67470E-1	-1.89224E-1
  0.290	 4.49914E-1	-3.61146E-1	-2.01032E-1
  0.300	 4.51362E-1	-3.56240E-1	-2.10250E-1
  0.310	 4.54389E-1	-3.51289E-1	-2.18280E-1
  0.320	 4.57362E-1	-3.44103E-1	-2.25800E-1
  0.330	 4.60560E-1	-3.36897E-1	-2.32434E-1
  0.340	 4.62289E-1	-3.30014E-1	-2.39064E-1
  0.350	 4.65195E-1	-3.22407E-1	-2.46441E-1
  0.360	 4.69137E-1	-3.16195E-1	-2.54264E-1
  0.370	 4.73183E-1	-3.11236E-1	-2.61625E-1
  0.380	 4.76797E-1	-3.06225E-1	-2.68979E-1
  0.390	 4.80125E-1	-3.02096E-1	-2.76375E-1
  0.400	 4.83934E-1	-2.96484E-1	-2.83128E-1
  0.410	 4.86897E-1	-2.90406E-1	-2.88697E-1
  0.420	 4.89917E-1	-2.82517E-1	-2.92313E-1
  0.430	 4.92139E-1	-2.74554E-1	-2.94636E-1
  0.440	 4.93383E-1	-2.65861E-1	-2.96535E-1
  0.450	 4.91641E-1	-2.56200E-1	-2.99537E-1
  0.460	 4.88978E-1	-2.47161E-1	-3.02396E-1
  0.470	 4.87401E-1	-2.38602E-1	-3.05334E-1
  0.480	 4.87281E-1	-2.31723E-1	-3.06458E-1
  0.490	 4.88345E-1	-2.24669E-1	-3.06299E-1
  0.500	 4.88959E-1	-2.17808E-1	-3.06651E-1
  0.510	 4.89164E-1	-2.10848E-1	-3.07004E-1
  0.520	 4.88716E-1	-2.02460E-1	-3.08053E-1
  0.530	 4.88210E-1	-1.93760E-1	-3.09073E-1
  0.540	 4.89896E-1	-1.85646E-1	-3.10237E-1
  0.550	 4.93183E-1	-1.78745E-1	-3.12241E-1
  0.560	 4.95064E-1	-1.74483E-1	-3.14369E-1
  0.570	 4.96837E-1	-1.70036E-1	-3.15050E-1
  0.580	 4.98071E-1	-1.65958E-1	-3.13311E-1
  0.590	 4.98187E-1	-1.58892E-1	-3.10321E-1
  0.600	 4.97837E-1	-1.50118E-1	-3.08635E-1
  0.610	 4.98537E-1	-1.43375E-1	-3.07041E-1
  0.620	 4.98329E-1	-1.38755E-1	-3.03906E-1
  0.630	 4.94683E-1	-1.31711E-1	-3.00649E-1
  0.640	 4.92874E-1	-1.22155E-1	-2.99863E-1
  0.650	 4.93863E-1	-1.14380E-1	-3.02055E-1
  0.660	 4.92406E-1	-1.09974E-1	-3.04837E-1
  0.670	 4.87381E-1	-1.06987E-1	-3.07686E-1
  0.680	 4.82372E-1	-1.05485E-1	-3.09978E-1
  0.690	 4.81135E-1	-1.02946E-1	-3.10799E-1
  0.700	 4.79917E-1	-9.79849E-2	-3.10676E-1
  0.710	 4.78331E-1	-9.36947E-2	-3.12405E-1
  0.720	 4.77823E-1	-9.09765E-2	-3.14356E-1
  0.730	 4.77265E-1	-8.65577E-2	-3.14538E-1
  0.740	 4.76827E-1	-8.07075E-2	-3.15606E-1
  0.750	 4.76514E-1	-7.62799E-2	-3.19773E-1
  0.760	 4.75629E-1	-7.24793E-2	-3.24144E-1
  0.770	 4.75049E-1	-6.66369E-2	-3.25741E-1
  0.780	 4.72263E-1	-6.11423E-2	-3.27234E-1
  0.790	 4.68626E-1	-5.60014E-2	-3.31654E-1
  0.800	 4.68163E-1	-5.29307E-2	-3.35918E-1
  0.810	 4.65968E-1	-5.09493E-2	-3.36161E-1
  0.820	 4.61059E-1	-4.80122E-2	-3.32184E-1
  0.830	 4.57333E-1	-4.53669E-2	-3.27701E-1
  0.840	 4.55296E-1	-4.15080E-2	-3.24266E-1
  0.850	 4.54721E-1	-3.67152E-2	-3.20375E-1
  0.860	 4.51693E-1	-3.23027E-2	-3.16412E-1
  0.870	 4.47605E-1	-2.76247E-2	-3.13760E-1
  0.880	 4.44175E-1	-2.40217E-2	-3.10833E-1
  0.890	 4.40499E-1	-2.19009E-2	-3.05681E-1
  0.900	 4.38030E-1	-2.05534E-2	-2.99415E-1
  0.910	 4.35614E-1	-1.85059E-2	-2.93291E-1
  0.920	 4.32360E-1	-1.80265E-2	-2.87477E-1
  0.930	 4.25808E-1	-1.76983E-2	-2.81136E-1
  0.940	 4.18190E-1	-1.79998E-2	-2.76546E-1
  0.950	 4.10552E-1	-1.65176E-2	-2.74309E-1
  0.960	 4.02673E-1	-1.36639E-2	-2.73821E-1
  0.970	 3.96391E-1	-1.10198E-2	-2.74283E-1
  0.980	 3.92093E-1	-8.57739E-3	-2.72825E-1
  0.990	 3.88519E-1	-5.31117E-3	-2.69475E-1
  1.000	 3.84173E-1	-1.80077E-3	-2.65720E-1
  1.010	 3.78648E-1	 4.20376E-4	-2.61535E-1
  1.020	 3.73735E-1	 2.44705E-3	-2.56012E-1
  1.030	 3.69255E-1	 4.20635E-3	-2.49549E-1
  1.040	 3.66486E-1	 7.46187E-3	-2.42105E-1
  1.050	 3.62754E-1	 9.26850E-3	-2.34419E-1
  1.060	 3.58434E-1	 1.18239E-2	-2.28692E-1
  1.070	 3.54119E-1	 1.62604E-2	-2.25361E-1
  1.080	 3.50421E-1	 1.99213E-2	-2.22014E-1
  1.090	 3.46884E-1	 2.32508E-2	-2.18012E-1
  1.100	 3.43706E-1	 2.52578E-2	-2.13982E-1
  1.110	 3.42014E-1	 2.74901E-2	-2.10998E-1
  1.120	 3.40930E-1	 3.14091E-2	-2.10572E-1
  1.130	 3.39553E-1	 3.72372E-2	-2.09398E-1
  1.140	 3.38763E-1	 4.47220E-2	-2.04549E-1
  1.150	 3.37924E-1	 5.15865E-2	-1.97718E-1
  1.160	 3.35643E-1	 5.80001E-2	-1.89665E-1
  1.170	 3.32977E-1	 6.33387E-2	-1.82532E-1
  1.180	 3.31860E-1	 6.74640E-2	-1.74639E-1
  1.190	 3.30349E-1	 7.34144E-2	-1.63801E-1
  1.200	 3.27437E-1	 8.00418E-2	-1.50790E-1
  1.210	 3.25131E-1	 8.57896E-2	-1.36687E-1
  1.220	 3.25167E-1	 9.16835E-2	-1.22633E-1
  1.230	 3.26315E-1	 9.76797E-2	-1.08298E-1
  1.240	 3.27096E-1	 1.01969E-1	-9.69108E-2
  1.250	 3.28372E-1	 1.03323E-1	-8.95615E-2
  1.260	 3.31340E-1	 1.05594E-1	-8.29874E-2
  1.270	 3.34845E-1	 1.09334E-1	-7.59732E-2
  1.280	 3.38978E-1	 1.14876E-1	-6.65593E-2
  1.290	 3.42048E-1	 1.19345E-1	-5.47926E-2
  1.300	 3.44248E-1	 1.23254E-1	-4.10981E-2
  1.310	 3.47227E-1	 1.27074E-1	-2.95984E-2
  1.320	 3.49504E-1	 1.31056E-1	-2.19561E-2
  1.330	 3.50064E-1	 1.36541E-1	-1.58382E-2
  1.340	 3.49765E-1	 1.40618E-1	-9.38209E-3
  1.350	 3.51374E-1	 1.43625E-1	-2.66212E-3
  1.360	 3.53277E-1	 1.45863E-1	 4.72764E-3
  1.370	 3.54288E-1	 1.48091E-1	 1.39064E-2
  1.380	 3.55215E-1	 1.50199E-1	 2.51139E-2
  1.390	 3.58018E-1	 1.51631E-1	 3.78080E-2
  1.400	 3.58038E-1	 1.52498E-1	 5.04728E-2
  1.410	 3.57142E-1	 1.54338E-1	 6.07279E-2
  1.420	 3.55602E-1	 1.54922E-1	 6.98236E-2
  1.430	 3.52109E-1	 1.54808E-1	 7.88022E-2
  1.440	 3.48278E-1	 1.53459E-1	 8.77752E-2
  1.450	 3.43389E-1	 1.50584E-1	 9.59904E-2
  1.460	 3.39764E-1	 1.48263E-1	 1.05218E-1
  1.470	 3.33980E-1	 1.46177E-1	 1.15577E-1
  1.480	 3.26569E-1	 1.43348E-1	 1.25883E-1
  1.490	 3.18382E-1	 1.38992E-1	 1.33533E-1
  1.500	 3.10913E-1	 1.32502E-1	 1.39358E-1
  1.510	 3.04672E-1	 1.25962E-1	 1.44271E-1
  1.520	 2.96200E-1	 1.20286E-1	 1.48725E-1
  1.530	 2.85803E-1	 1.13718E-1	 1.54372E-1
  1.540	 2.73707E-1	 1.07156E-1	 1.62787E-1
  1.550	 2.61302E-1	 1.00530E-1	 1.72876E-1
  1.560	 2.50963E-1	 9.54425E-2	 1.83462E-1
  1.570	 2.40414E-1	 9.04562E-2	 1.92713E-1
  1.580	 2.29208E-1	 8.47009E-2	 2.00288E-1
  1.590	 2.16030E-1	 7.85510E-2	 2.06148E-1
  1.600	 2.03301E-1	 7.27537E-2	 2.09554E-1
  1.610	 1.91530E-1	 6.71756E-2	 2.11512E-1
  1.620	 1.82783E-1	 6.24272E-2	 2.11182E-1
  1.630	 1.73765E-1	 5.57907E-2	 2.08391E-1
  1.640	 1.65700E-1	 4.90831E-2	 2.05731E-1
  1.650	 1.55000E-1	 4.41506E-2	 2.04116E-1
  1.660	 1.42339E-1	 3.99141E-2	 2.02297E-1
  1.670	 1.28728E-1	 3.60365E-2	 2.00651E-1
  1.680	 1.14005E-1	 3.10356E-2	 1.99907E-1
  1.690	 9.57264E-2	 2.54928E-2	 1.99020E-1
  1.700	 7.60317E-2	 2.03572E-2	 1.98142E-1
  1.710	 5.57168E-2	 1.45822E-2	 1.96954E-1
  1.720	 3.55799E-2	 8.01250E-3	 1.95486E-1
  1.730	 1.43209E-2	 1.23648E-3	 1.95513E-1
  1.740	-6.47617E-3	-6.14792E-3	 1.95381E-1
  1.750	-2.74242E-2	-1.31098E-2	 1.95330E-1
  1.760	-4.90334E-2	-1.91371E-2	 1.94026E-1
  1.770	-7.03521E-2	-2.42587E-2	 1.90952E-1
  1.780	-9.23075E-2	-2.98631E-2	 1.86454E-1
  1.790	-1.15332E-1	-3.43158E-2	 1.81579E-1
  1.800	-1.36803E-1	-3.92017E-2	 1.78376E-1
  1.810	-1.57747E-1	-4.40841E-2	 1.76292E-1
  1.820	-1.79317E-1	-5.07816E-2	 1.74692E-1
  1.830	-2.00199E-1	-5.90014E-2	 1.73388E-1
  1.840	-2.21217E-1	-6.85587E-2	 1.72532E-1
  1.850	-2.40861E-1	-7.68061E-2	 1.71661E-1
  1.860	-2.61021E-1	-8.56079E-2	 1.69238E-1
  1.870	-2.82339E-1	-9.44362E-2	 1.65572E-1
  1.880	-3.03035E-1	-1.03565E-1	 1.61945E-1
  1.890	-3.22906E-1	-1.14718E-1	 1.59467E-1
  1.900	-3.44128E-1	-1.24911E-1	 1.59696E-1
  1.910	-3.65831E-1	-1.35931E-1	 1.61876E-1
  1.920	-3.88938E-1	-1.47152E-1	 1.65046E-1
  1.930	-4.13027E-1	-1.59361E-1	 1.68304E-1
  1.940	-4.37321E-1	-1.72123E-1	 1.70641E-1
  1.950	-4.59783E-1	-1.83982E-1	 1.73231E-1
  1.960	-4.80218E-1	-1.94098E-1	 1.75579E-1
  1.970	-5.00800E-1	-2.03750E-1	 1.77900E-1
  1.980	-5.19722E-1	-2.13271E-1	 1.79141E-1
  1.990	-5.39052E-1	-2.24084E-1	 1.79637E-1
  2.000	-5.57774E-1	-2.34032E-1	 1.79991E-1
  2.010	-5.77078E-1	-2.44915E-1	 1.79150E-1
  2.020	-5.98446E-1	-2.53786E-1	 1.78654E-1
  2.030	-6.19930E-1	-2.63153E-1	 1.79429E-1
  2.040	-6.39959E-1	-2.72613E-1	 1.82820E-1
  2.050	-6.33060E-1	-2.89657E-1	 2.27401E-1
  2.060	-5.27769E-1	-3.39978E-1	 4.18668E-1
  2.070	-3.91507E-1	-3.64347E-1	 7.06311E-1
  2.080	-3.83030E-1	-2.04479E-1	 8.49113E-1
  2.090	-3.53725E-1	 4.16539E-2	 7.36744E-1
  2.100	-1.18294E-1	 6.24382E-2	 6.36553E-1
  2.110	 5.47124E-2	-1.53225E-1	 8.14179E-1
  2.120	-1.48113E-1	-1.76917E-1	 9.69494E-1
  2.130	-2.25054E-1	 1.46470E-1	 7.84506E-1
  2.140	 2.36040E-1	 3.72688E-1	 3.60912E-1
  2.150	 5.52060E-1	 2.18104E-1	 2.31004E-1
  2.160	 3.86183E-1	-1.17195E-1	 5.29616E-1
  2.170	 2.75468E-1	-2.47666E-1	 7.83522E-1
  2.180	 6.16931E-1	 1.71508E-1	 7.73003E-1
  2.190	 1.04753E00	 7.16846E-1	 7.14061E-1
  2.200	 1.31565E00	 7.03685E-1	 8.15894E-1
  2.210	 1.41684E00	 1.87449E-1	 1.24016E00
  2.220	 1.40738E00	 3.85876E-2	 1.96374E00
  2.230	 1.83784E00	 6.91797E-1	 2.49672E00
  2.240	 2.93562E00	 1.25270E00	 2.65500E00
  2.250	 3.81779E00	 1.33862E00	 3.02977E00
  2.260	 3.94533E00	 1.38169E00	 3.66652E00
  2.270	 3.99469E00	 1.66224E00	 3.81780E00
  2.280	 4.57280E00	 2.20589E00	 3.16207E00
  2.290	 5.33344E00	 2.61571E00	 2.14976E00
  2.300	 5.63325E00	 2.55926E00	 1.58169E00
  2.310	 5.51669E00	 2.18907E00	 1.51108E00
  2.320	 5.54862E00	 2.09768E00	 1.37950E00
  2.330	 6.22305E00	 2.36919E00	 8.35931E-1
  2.340	 6.87095E00	 2.47609E00	 2.40002E-1
  2.350	 6.83693E00	 2.41042E00	-3.31316E-2
  2.360	 6.27590E00	 2.27805E00	 1.03052E-1
  2.370	 5.95709E00	 2.40360E00	 3.58557E-1
  2.380	 6.03630E00	 2.56617E00	 5.01635E-1
  2.390	 6.12750E00	 2.45486E00	 5.06416E-1
  2.400	 5.70372E00	 2.31400E00	 5.86585E-1
  2.410	 5.11740E00	 2.18710E00	 7.85925E-1
  2.420	 4.66773E00	 2.12276E00	 9.14058E-1
  2.430	 4.28908E00	 2.13408E00	 7.92730E-1
  2.440	 3.75559E00	 1.92696E00	 2.55957E-1
  2.450	 2.84261E00	 1.57502E00	-5.30159E-1
  2.460	 1.85202E00	 1.19930E00	-1.04679E00
  2.470	 1.06324E00	 7.23355E-1	-1.07056E00
  2.480	 5.64676E-1	 1.76113E-1	-8.68849E-1
  2.490	-5.00375E-2	-3.21344E-1	-8.66629E-1
  2.500	-8.92921E-1	-8.38926E-1	-9.78731E-1
  2.510	-1.56930E00	-1.28449E00	-9.57066E-1
  2.520	-2.01359E00	-1.53218E00	-6.27515E-1
  2.530	-2.42321E00	-1.73149E00	-2.71829E-1
  2.540	-2.96414E00	-2.00431E00	-2.93754E-1
  2.550	-3.28864E00	-2.32527E00	-7.22143E-1
  2.560	-3.52882E00	-2.34822E00	-1.04292E00
  2.570	-3.66865E00	-2.10809E00	-8.64707E-1
  2.580	-3.82076E00	-1.75994E00	-4.69340E-1
  2.590	-3.91473E00	-1.60899E00	-4.38480E-1
  2.600	-3.90049E00	-1.65526E00	-9.09210E-1
  2.610	-3.65236E00	-1.59179E00	-1.36141E00
  2.620	-3.16849E00	-1.32742E00	-1.38068E00
  2.630	-2.87027E00	-8.71325E-1	-1.01302E00
  2.640	-2.74363E00	-5.38315E-1	-6.83273E-1
  2.650	-2.46574E00	-3.09598E-1	-4.48209E-1
  2.660	-2.04696E00	-2.56366E-2	-1.23645E-1
  2.670	-1.59885E00	 3.95673E-1	 3.49840E-1
  2.680	-1.38009E00	 6.55478E-1	 6.43221E-1
  2.690	-1.24432E00	 6.66592E-1	 4.69995E-1
  2.700	-8.44899E-1	 5.56900E-1	 1.11698E-2
  2.710	-2.61688E-1	 5.92829E-1	-3.80352E-1
  2.720	 3.56642E-1	 7.49507E-1	-5.01968E-1
  2.730	 7.80824E-1	 7.84915E-1	-5.19855E-1
  2.740	 8.88452E-1	 7.41217E-1	-4.71739E-1
  2.750	 9.27215E-1	 6.76289E-1	-5.32953E-1
  2.760	 1.13464E00	 6.02046E-1	-7.28883E-1
  2.770	 1.46621E00	 4.77676E-1	-9.80203E-1
  2.780	 1.59278E00	 3.03592E-1	-1.20167E00
  2.790	 1.54914E00	 1.65930E-2	-1.38063E00
  2.800	 1.37443E00	-1.05546E-1	-1.37750E00
  2.810	 1.17875E00	-1.89686E-2	-1.08656E00
  2.820	 1.07180E00	 1.03690E-1	-5.94716E-1
  2.830	 1.05649E00	 9.72437E-2	-1.58262E-1
  2.840	 9.64104E-1	-4.03197E-2	 9.77950E-2
  2.850	 7.89278E-1	-1.34248E-1	 2.65832E-1
  2.860	 5.62098E-1	-1.46362E-1	 3.95938E-1
  2.870	 4.54886E-1	-1.69781E-1	 4.04784E-1
  2.880	 5.13704E-1	-1.23384E-1	 3.50958E-1
  2.890	 5.32779E-1	-2.62849E-2	 2.74833E-1
  2.900	 3.93756E-1	 9.99284E-2	 3.48039E-1
  2.910	 1.29788E-1	 2.39300E-1	 4.89885E-1
  2.920	 1.11088E-1	 1.82754E-1	 3.81844E-1
  2.930	 2.96896E-1	-1.13645E-1	-1.45432E-1
  2.940	 3.25764E-1	-2.30618E-1	-7.13324E-1
  2.950	 1.97788E-1	-1.10817E-1	-9.39217E-1
  2.960	-5.68119E-2	 9.95365E-2	-7.98143E-1
  2.970	-1.39903E-1	 2.10001E-1	-4.52133E-1
  2.980	-8.13153E-2	 2.09634E-1	-2.13046E-2
  2.990	-1.94396E-2	 1.55582E-1	 3.78777E-1
  3.000	-2.47346E-2	 1.47981E-1	 6.39699E-1
  3.010	 3.97685E-2	 2.38890E-1	 7.48464E-1
  3.020	 1.08349E-1	 2.31503E-1	 7.64501E-1
  3.030	 5.59943E-2	 1.50136E-1	 6.95619E-1
  3.040	-1.35063E-1	 5.97422E-2	 5.36485E-1
  3.050	-3.88066E-1	 1.25358E-1	 4.46604E-1
  3.060	-5.45792E-1	 2.39513E-1	 4.49767E-1
  3.070	-6.21682E-1	 3.07990E-1	 5.33997E-1
  3.080	-6.77658E-1	 2.48451E-1	 6.05903E-1
  3.090	-8.09250E-1	 4.91326E-2	 5.62972E-1
  3.100	-8.11272E-1	-1.44953E-1	 4.47590E-1
  3.110	-8.70579E-1	-3.11088E-1	 3.80727E-1
  3.120	-8.69658E-1	-4.44154E-1	 4.32369E-1
  3.130	-8.70028E-1	-5.97921E-1	 6.05715E-1
  3.140	-9.27230E-1	-6.24109E-1	 7.92241E-1
  3.150	-8.98934E-1	-5.54298E-1	 7.67234E-1
  3.160	-6.48991E-1	-5.38277E-1	 5.10414E-1
  3.170	-6.00647E-1	-5.25652E-1	 2.39227E-1
  3.180	-7.47853E-1	-4.05010E-1	 2.67259E-3
  3.190	-7.25706E-1	-3.81087E-1	-2.52133E-1
  3.200	-5.27641E-1	-3.27538E-1	-4.80779E-1
  3.210	-3.62035E-1	-2.66913E-1	-6.36574E-1
  3.220	-2.86573E-1	-3.28961E-1	-7.33964E-1
  3.230	-2.25135E-1	-2.88570E-1	-7.36488E-1
  3.240	-1.75692E-1	-1.38342E-1	-5.94770E-1
  3.250	-1.22603E-1	-1.97608E-2	-2.84911E-1
  3.260	-7.94613E-2	-5.98297E-2	-7.26867E-2
  3.270	-2.26059E-1	-1.18113E-1	-4.02049E-2
  3.280	-3.81889E-1	-1.75230E-1	-1.37089E-1
  3.290	-4.72698E-1	-2.07849E-1	-3.42461E-1
  3.300	-6.34132E-1	-2.37288E-1	-5.57048E-1
  3.310	-8.44312E-1	-3.74847E-1	-7.32709E-1
  3.320	-9.46962E-1	-3.99324E-1	-7.30876E-1
  3.330	-9.86079E-1	-7.63023E-2	-5.64230E-1
  3.340	-1.07990E00	 1.85486E-1	-4.58632E-1
  3.350	-1.25486E00	 2.43807E-1	-4.41896E-1
  3.360	-1.43584E00	 1.99279E-1	-4.72945E-1
  3.370	-1.53356E00	 1.19732E-1	-5.40162E-1
  3.380	-1.59924E00	 1.14051E-1	-5.54553E-1
  3.390	-1.59811E00	 2.39049E-1	-4.15383E-1
  3.400	-1.55628E00	 2.29437E-1	-2.42102E-1
  3.410	-1.70206E00	 1.37778E-1	-1.60006E-1
  3.420	-1.83866E00	-1.29384E-2	-1.98012E-1
  3.430	-1.86408E00	-9.70807E-2	-2.86909E-1
  3.440	-1.86237E00	-1.16816E-1	-3.90384E-1
  3.450	-1.98228E00	-1.33623E-1	-5.18303E-1
  3.460	-2.01297E00	-2.26811E-1	-7.08325E-1
  3.470	-1.98027E00	-2.50028E-1	-8.66822E-1
  3.480	-1.92165E00	-2.23866E-1	-1.11382E00
  3.490	-1.83734E00	-4.45074E-1	-1.43082E00
  3.500	-1.83378E00	-6.05313E-1	-1.57719E00
  3.510	-1.73221E00	-5.89235E-1	-1.60291E00
  3.520	-1.60402E00	-6.02755E-1	-1.75874E00
  3.530	-1.41599E00	-6.11582E-1	-2.13427E00
  3.540	-1.03609E00	-6.21789E-1	-2.60371E00
  3.550	-7.77198E-1	-6.28104E-1	-2.96695E00
  3.560	-7.26294E-1	-5.50046E-1	-3.25856E00
  3.570	-6.68498E-1	-3.94984E-1	-3.57338E00
  3.580	-1.88573E-1	-3.31464E-1	-3.81236E00
  3.590	 4.12693E-1	-3.41104E-1	-3.95932E00
  3.600	 8.37379E-1	-4.78603E-1	-4.19475E00
  3.610	 1.27283E00	-5.30417E-1	-4.40331E00
  3.620	 1.76271E00	-2.35358E-1	-4.16996E00
  3.630	 2.24637E00	 1.38640E-1	-3.70709E00
  3.640	 2.34033E00	-1.12008E-1	-3.51630E00
  3.650	 2.18612E00	-3.99326E-1	-3.30874E00
  3.660	 2.04718E00	 3.96426E-2	-2.60102E00
  3.670	 1.98042E00	 8.66108E-1	-1.64536E00
  3.680	 1.49593E00	 1.04887E00	-1.12825E00
  3.690	 6.84440E-1	 3.17392E-1	-1.58118E00
  3.700	 3.56327E-1	-6.76414E-1	-2.65822E00
  3.710	 5.22937E-1	-1.02934E00	-3.56362E00
  3.720	 1.14238E00	-7.19948E-1	-4.07262E00
  3.730	 1.71765E00	-5.96386E-1	-4.56550E00
  3.740	 1.85877E00	-1.13855E00	-5.65760E00
  3.750	 1.89391E00	-2.16290E00	-7.33020E00
  3.760	 2.27035E00	-2.60465E00	-8.59180E00
  3.770	 2.92971E00	-2.29906E00	-8.90231E00
  3.780	 2.96202E00	-2.17649E00	-8.45394E00
  3.790	 2.25813E00	-2.57746E00	-7.76636E00
