   1.1784500e+02  -3.0750000e+01   4.0000000e-02
   1.1748600e+02  -3.1222000e+01   4.0000000e-02
   1.1747900e+02  -3.1225000e+01   4.0000000e-02
   1.1746000e+02  -3.1246000e+01   4.0000000e-02
   1.1761100e+02  -3.1151000e+01   4.0000000e-02
   1.1711000e+02  -3.0805000e+01   4.0000000e-02
   1.1756300e+02  -3.0599000e+01   4.0000000e-02
   1.1710300e+02  -3.0782000e+01   4.0000000e-02
   1.1781400e+02  -3.0651000e+01   4.0000000e-02
   1.1723600e+02  -3.0734000e+01   4.0000000e-02
   1.1889400e+02  -3.1459000e+01   4.0000000e-02
   1.1713500e+02  -3.0161000e+01   4.0000000e-02
   1.1856000e+02  -3.1200000e+01   4.0000000e-02
   1.1703800e+02  -3.1680000e+01   4.0000000e-02
   1.1773600e+02  -3.0710000e+01   4.0000000e-02
   1.1779900e+02  -3.0647000e+01   4.0000000e-02
   1.1773500e+02  -3.0708000e+01   4.0000000e-02
   1.1775500e+02  -3.0649000e+01   4.0000000e-02
   1.1791700e+02  -3.0608000e+01   4.0000000e-02
   1.1778900e+02  -3.0633000e+01   4.0000000e-02
   1.1767500e+02  -3.0757000e+01   4.0000000e-02
   1.1771900e+02  -3.0627000e+01   4.0000000e-02
   1.1783400e+02  -3.0599000e+01   4.0000000e-02
   1.1776100e+02  -3.0651000e+01   4.0000000e-02
   1.1776900e+02  -3.0678000e+01   4.0000000e-02
   1.1780000e+02  -3.0642000e+01   8.0000000e-02
   1.1749300e+02  -3.1274000e+01   4.0000000e-02
   1.1671800e+02  -3.1973000e+01   4.0000000e-02
   1.1766500e+02  -3.0274000e+01   4.0000000e-02
   1.1643800e+02  -3.0619000e+01   4.0000000e-02
   1.1669900e+02  -3.0668000e+01   4.0000000e-02
   1.1600900e+02  -2.9083000e+01   4.0000000e-02
   1.1819600e+02  -3.1296000e+01   4.0000000e-02
   1.1780900e+02  -3.0271000e+01   4.0000000e-02
   1.1780400e+02  -3.0273000e+01   4.0000000e-02
   1.1782700e+02  -3.0189000e+01   4.0000000e-02
   1.1585500e+02  -3.0122000e+01   4.0000000e-02
   1.1799100e+02  -3.1277000e+01   4.0000000e-02
   1.1805000e+02  -3.1295000e+01   4.0000000e-02
   1.1807400e+02  -3.1288000e+01   4.0000000e-02
   1.1780000e+02  -3.1837000e+01   4.0000000e-02
   1.1783600e+02  -3.1843000e+01   4.0000000e-02
   1.1732500e+02  -3.1808000e+01   4.0000000e-02
   1.1694400e+02  -3.0386000e+01   4.0000000e-02
   1.1677600e+02  -3.0490000e+01   4.0000000e-02
   1.1684800e+02  -3.0519000e+01   4.0000000e-02
   1.1699400e+02  -3.0575000e+01   4.0000000e-02
   1.1719700e+02  -3.0300000e+01   4.0000000e-02
   1.1767600e+02  -3.0258000e+01   4.0000000e-02
   1.1691000e+02  -3.0260000e+01   4.0000000e-02
   1.1715500e+02  -3.0508000e+01   8.0000000e-02
   1.1860000e+02  -3.0532000e+01   4.0000000e-02
   1.1707600e+02  -3.1707000e+01   4.0000000e-02
   1.1696200e+02  -3.0258000e+01   4.0000000e-02
   1.1753400e+02  -3.0576000e+01   4.0000000e-02
   1.1824500e+02  -3.0704000e+01   4.0000000e-02
   1.1858200e+02  -3.0443000e+01   4.0000000e-02
   1.1854500e+02  -3.1252000e+01   4.0000000e-02
   1.1769600e+02  -3.0283000e+01   4.0000000e-02
   1.1744200e+02  -3.0667000e+01   4.0000000e-02
   1.1856300e+02  -3.0450000e+01   4.0000000e-02
   1.1862900e+02  -3.0681000e+01   4.0000000e-02
   1.1810500e+02  -3.0535000e+01   4.0000000e-02
   1.1808300e+02  -3.0545000e+01   4.0000000e-02
   1.1804500e+02  -3.0578000e+01   4.0000000e-02
   1.1717000e+02  -3.1672000e+01   4.0000000e-02
   1.1796800e+02  -3.0820000e+01   4.0000000e-02
   1.1711400e+02  -3.1675000e+01   4.0000000e-02
   1.1696400e+02  -3.0474000e+01   4.0000000e-02
   1.1784000e+02  -3.0611000e+01   4.0000000e-02
   1.1778200e+02  -3.0661000e+01   4.0000000e-02
   1.1850400e+02  -3.0605000e+01   4.0000000e-02
   1.1708300e+02  -3.1703000e+01   4.0000000e-02
   1.1769400e+02  -3.0271000e+01   4.0000000e-02
   1.1767600e+02  -3.0294000e+01   4.0000000e-02
   1.1702900e+02  -3.0575000e+01   4.0000000e-02
   1.1850900e+02  -3.0563000e+01   4.0000000e-02
   1.1642000e+02  -3.1204000e+01   4.0000000e-02
   1.1855100e+02  -3.0641000e+01   4.0000000e-02
   1.1833200e+02  -3.0615000e+01   4.0000000e-02
   1.1833200e+02  -3.0753000e+01   4.0000000e-02
   1.1829100e+02  -3.0652000e+01   4.0000000e-02
   1.1835300e+02  -3.0651000e+01   4.0000000e-02
   1.1837600e+02  -3.0731000e+01   4.0000000e-02
   1.1796300e+02  -3.0824000e+01   4.0000000e-02
   1.1796200e+02  -3.0836000e+01   4.0000000e-02
   1.1800000e+02  -3.0762000e+01   4.0000000e-02
   1.1761000e+02  -3.2359000e+01   4.0000000e-02
   1.1775900e+02  -3.0209000e+01   4.0000000e-02
   1.1769500e+02  -3.0313000e+01   4.0000000e-02
   1.1763300e+02  -3.0301000e+01   4.0000000e-02
   1.1776800e+02  -3.0262000e+01   4.0000000e-02
   1.1773500e+02  -3.0247000e+01   4.0000000e-02
   1.1769700e+02  -3.0269000e+01   4.0000000e-02
   1.1744700e+02  -3.0520000e+01   4.0000000e-02
   1.1779900e+02  -3.0855000e+01   4.0000000e-02
   1.1697700e+02  -3.1615000e+01   4.0000000e-02
   1.1779900e+02  -3.0875000e+01   4.0000000e-02
   1.1870100e+02  -3.1258000e+01   4.0000000e-02
   1.1763600e+02  -3.0202000e+01   4.0000000e-02
   1.1646000e+02  -3.0640000e+01   4.0000000e-02
   1.1718600e+02  -3.0737000e+01   4.0000000e-02
   1.1830900e+02  -3.0724000e+01   4.0000000e-02
   1.1800200e+02  -3.0714000e+01   4.0000000e-02
   1.1776300e+02  -3.0754000e+01   4.0000000e-02
   1.1804900e+02  -3.2322000e+01   4.0000000e-02
   1.1728400e+02  -3.1309000e+01   4.0000000e-02
   1.1831600e+02  -3.0683000e+01   4.0000000e-02
   1.1701200e+02  -3.0556000e+01   4.0000000e-02
   1.1703200e+02  -3.0533000e+01   8.0000000e-02
   1.1774900e+02  -3.0418000e+01   4.0000000e-02
   1.1666500e+02  -3.2080000e+01   4.0000000e-02
   1.1678400e+02  -3.2010000e+01   4.0000000e-02
   1.1662000e+02  -3.0936000e+01   4.0000000e-02
   1.1801600e+02  -3.0564000e+01   4.0000000e-02
   1.1705700e+02  -3.1600000e+01   4.0000000e-02
   1.1733600e+02  -3.1544000e+01   4.0000000e-02
   1.1808500e+02  -3.0528000e+01   4.0000000e-02
   1.1703600e+02  -3.1696000e+01   4.0000000e-02
   1.1820600e+02  -3.0750000e+01   4.0000000e-02
   1.1771800e+02  -3.0246000e+01   4.0000000e-02
   1.1703600e+02  -3.0401000e+01   4.0000000e-02
   1.1884500e+02  -3.0358000e+01   4.0000000e-02
   1.1739900e+02  -3.0668000e+01   4.0000000e-02
   1.1892000e+02  -3.1108000e+01   4.0000000e-02
   1.1747100e+02  -3.0625000e+01   4.0000000e-02
   1.1720000e+02  -3.1409000e+01   4.0000000e-02
   1.1693500e+02  -3.0133000e+01   4.0000000e-02
   1.1742500e+02  -3.0676000e+01   4.0000000e-02
   1.1745200e+02  -3.0636000e+01   4.0000000e-02
   1.1740600e+02  -3.0629000e+01   4.0000000e-02
   1.1684900e+02  -3.0159000e+01   4.0000000e-02
   1.1778600e+02  -3.0256000e+01   4.0000000e-02
   1.1713500e+02  -3.1583000e+01   4.0000000e-02
   1.1773400e+02  -3.0234000e+01   4.0000000e-02
   1.1775000e+02  -3.0876000e+01   4.0000000e-02
   1.1773100e+02  -3.0210000e+01   4.0000000e-02
   1.1722400e+02  -3.1392000e+01   4.0000000e-02
   1.1771100e+02  -3.0248000e+01   4.0000000e-02
   1.1777900e+02  -3.0227000e+01   4.0000000e-02
   1.1772600e+02  -3.0262000e+01   4.0000000e-02
   1.1746800e+02  -3.0619000e+01   1.0000000e-01
   1.1723100e+02  -3.1380000e+01   4.0000000e-02
   1.1777200e+02  -3.0244000e+01   4.0000000e-02
   1.1776400e+02  -3.0233000e+01   4.0000000e-02
   1.1776300e+02  -3.0240000e+01   4.0000000e-02
   1.1776100e+02  -3.0230000e+01   8.0000000e-02
   1.1776100e+02  -3.0244000e+01   4.0000000e-02
   1.1775400e+02  -3.0227000e+01   4.0000000e-02
   1.1777100e+02  -3.0220000e+01   4.0000000e-02
   1.1776000e+02  -3.0249000e+01   4.0000000e-02
   1.1733000e+02  -3.1943000e+01   8.0000000e-02
   1.1772200e+02  -3.0260000e+01   4.0000000e-02
   1.1713300e+02  -3.0035000e+01   4.0000000e-02
   1.1774300e+02  -3.0243000e+01   4.0000000e-02
   1.1769100e+02  -3.0277000e+01   4.0000000e-02
   1.1774700e+02  -3.0239000e+01   8.0000000e-02
   1.1771800e+02  -3.0264000e+01   4.0000000e-02
   1.1769100e+02  -3.0286000e+01   4.0000000e-02
   1.1774900e+02  -3.0241000e+01   4.0000000e-02
   1.1777100e+02  -3.0218000e+01   8.0000000e-02
   1.1771500e+02  -3.0249000e+01   4.0000000e-02
   1.1770900e+02  -3.0262000e+01   4.0000000e-02
   1.1770800e+02  -3.0269000e+01   4.0000000e-02
   1.1708600e+02  -3.1597000e+01   8.0000000e-02
   1.1772500e+02  -3.0263000e+01   4.0000000e-02
   1.1775200e+02  -3.0241000e+01   4.0000000e-02
   1.1774900e+02  -3.0236000e+01   4.0000000e-02
   1.1769000e+02  -3.0288000e+01   4.0000000e-02
   1.1714300e+02  -3.0045000e+01   4.0000000e-02
   1.1773900e+02  -3.0275000e+01   4.0000000e-02
   1.1772500e+02  -3.0268000e+01   4.0000000e-02
   1.1775600e+02  -3.0231000e+01   4.0000000e-02
   1.1771600e+02  -3.0260000e+01   4.0000000e-02
   1.1778300e+02  -3.0205000e+01   4.0000000e-02
   1.1772700e+02  -3.0228000e+01   4.0000000e-02
   1.1768500e+02  -3.0271000e+01   4.0000000e-02
   1.1769900e+02  -3.0265000e+01   4.0000000e-02
   1.1776900e+02  -3.0199000e+01   8.0000000e-02
   1.1771100e+02  -3.0251000e+01   4.0000000e-02
   1.1772800e+02  -3.0234000e+01   4.0000000e-02
   1.1773200e+02  -3.0222000e+01   4.0000000e-02
   1.1773200e+02  -3.0248000e+01   4.0000000e-02
   1.1772700e+02  -3.0227000e+01   4.0000000e-02
   1.1772200e+02  -3.0220000e+01   4.0000000e-02
   1.1776300e+02  -3.0229000e+01   8.0000000e-02
   1.1777000e+02  -3.0227000e+01   4.0000000e-02
   1.1768000e+02  -3.0247000e+01   8.0000000e-02
   1.1774500e+02  -3.0211000e+01   8.0000000e-02
   1.1774900e+02  -3.0214000e+01   8.0000000e-02
   1.1764600e+02  -3.0306000e+01   4.0000000e-02
   1.1776700e+02  -3.0209000e+01   8.0000000e-02
   1.1777400e+02  -3.0208000e+01   1.0000000e-01
   1.1771500e+02  -3.0273000e+01   4.0000000e-02
   1.1773000e+02  -3.0233000e+01   4.0000000e-02
   1.1773700e+02  -3.0249000e+01   4.0000000e-02
   1.1772400e+02  -3.0277000e+01   4.0000000e-02
   1.1774200e+02  -3.0246000e+01   4.0000000e-02
   1.1774900e+02  -3.0224000e+01   4.0000000e-02
   1.1771600e+02  -3.0256000e+01   4.0000000e-02
   1.1777900e+02  -3.0213000e+01   4.0000000e-02
   1.1770800e+02  -3.0258000e+01   4.0000000e-02
   1.1771000e+02  -3.0273000e+01   4.0000000e-02
   1.1775100e+02  -3.0241000e+01   8.0000000e-02
   1.1770900e+02  -3.0281000e+01   4.0000000e-02
   1.1774000e+02  -3.0239000e+01   4.0000000e-02
   1.1777400e+02  -3.0229000e+01   8.0000000e-02
   1.1770200e+02  -3.0243000e+01   8.0000000e-02
   1.1773700e+02  -3.0253000e+01   4.0000000e-02
   1.1771500e+02  -3.0254000e+01   4.0000000e-02
   1.1771100e+02  -3.0286000e+01   4.0000000e-02
   1.1776100e+02  -3.0240000e+01   4.0000000e-02
   1.1776300e+02  -3.0223000e+01   4.0000000e-02
   1.1772200e+02  -3.0252000e+01   4.0000000e-02
   1.1773700e+02  -3.0251000e+01   4.0000000e-02
   1.1777000e+02  -3.0242000e+01   8.0000000e-02
   1.1770800e+02  -3.0277000e+01   4.0000000e-02
   1.1768800e+02  -3.0271000e+01   4.0000000e-02
   1.1766800e+02  -3.0272000e+01   4.0000000e-02
   1.1779500e+02  -3.0233000e+01   8.0000000e-02
   1.1774900e+02  -3.0227000e+01   4.0000000e-02
   1.1773100e+02  -3.0238000e+01   4.0000000e-02
   1.1769900e+02  -3.0249000e+01   4.0000000e-02
   1.1771000e+02  -3.0256000e+01   4.0000000e-02
   1.1777300e+02  -3.0227000e+01   4.0000000e-02
   1.1776000e+02  -3.0234000e+01   4.0000000e-02
   1.1773400e+02  -3.0249000e+01   4.0000000e-02
   1.1774200e+02  -3.0237000e+01   4.0000000e-02
   1.1775100e+02  -3.0217000e+01   4.0000000e-02
   1.1772700e+02  -3.0263000e+01   4.0000000e-02
   1.1773800e+02  -3.0238000e+01   8.0000000e-02
   1.1771700e+02  -3.0266000e+01   4.0000000e-02
   1.1774100e+02  -3.0229000e+01   4.0000000e-02
   1.1771100e+02  -3.0276000e+01   4.0000000e-02
   1.1775400e+02  -3.0215000e+01   8.0000000e-02
   1.1773500e+02  -3.0240000e+01   8.0000000e-02
   1.1773200e+02  -3.0246000e+01   4.0000000e-02
   1.1774400e+02  -3.0253000e+01   4.0000000e-02
   1.1771500e+02  -3.0276000e+01   4.0000000e-02
   1.1773000e+02  -3.0241000e+01   8.0000000e-02
   1.1772600e+02  -3.0277000e+01   8.0000000e-02
   1.1772800e+02  -3.0274000e+01   4.0000000e-02
   1.1775800e+02  -3.0285000e+01   4.0000000e-02
   1.1772600e+02  -3.0269000e+01   4.0000000e-02
   1.1777800e+02  -3.0232000e+01   8.0000000e-02
   1.1773800e+02  -3.0214000e+01   8.0000000e-02
   1.1771600e+02  -3.0284000e+01   4.0000000e-02
   1.1773200e+02  -3.0255000e+01   4.0000000e-02
   1.1772500e+02  -3.0271000e+01   4.0000000e-02
   1.1772100e+02  -3.0267000e+01   4.0000000e-02
   1.1770500e+02  -3.0237000e+01   4.0000000e-02
   1.1776200e+02  -3.0247000e+01   8.0000000e-02
   1.1775600e+02  -3.0243000e+01   4.0000000e-02
   1.1775900e+02  -3.0231000e+01   8.0000000e-02
   1.1771600e+02  -3.0273000e+01   4.0000000e-02
   1.1773600e+02  -3.0219000e+01   4.0000000e-02
   1.1771800e+02  -3.0257000e+01   4.0000000e-02
   1.1769400e+02  -3.0281000e+01   4.0000000e-02
   1.1775900e+02  -3.0217000e+01   4.0000000e-02
   1.1774900e+02  -3.0222000e+01   4.0000000e-02
   1.1769000e+02  -3.0288000e+01   4.0000000e-02
   1.1775400e+02  -3.0230000e+01   4.0000000e-02
   1.1771400e+02  -3.0252000e+01   4.0000000e-02
   1.1766500e+02  -3.0284000e+01   4.0000000e-02
   1.1769600e+02  -3.0258000e+01   8.0000000e-02
   1.1774500e+02  -3.0231000e+01   8.0000000e-02
   1.1772800e+02  -3.0240000e+01   4.0000000e-02
   1.1773500e+02  -3.0260000e+01   4.0000000e-02
   1.1773800e+02  -3.0232000e+01   4.0000000e-02
   1.1769800e+02  -3.0261000e+01   4.0000000e-02
   1.1777600e+02  -3.0214000e+01   8.0000000e-02
   1.1769900e+02  -3.0262000e+01   4.0000000e-02
   1.1773800e+02  -3.0259000e+01   4.0000000e-02
   1.1767900e+02  -3.0267000e+01   4.0000000e-02
   1.1769600e+02  -3.0278000e+01   4.0000000e-02
   1.1768600e+02  -3.0241000e+01   4.0000000e-02
   1.1773100e+02  -3.0268000e+01   4.0000000e-02
   1.1772900e+02  -3.0232000e+01   4.0000000e-02
   1.1772800e+02  -3.0275000e+01   4.0000000e-02
   1.1770400e+02  -3.0280000e+01   4.0000000e-02
   1.1770900e+02  -3.0256000e+01   8.0000000e-02
   1.1779500e+02  -3.0214000e+01   1.0000000e-01
   1.1766700e+02  -3.0266000e+01   4.0000000e-02
   1.1774200e+02  -3.0218000e+01   4.0000000e-02
   1.1776100e+02  -3.0204000e+01   8.0000000e-02
   1.1774100e+02  -3.0221000e+01   4.0000000e-02
   1.1776100e+02  -3.0233000e+01   8.0000000e-02
   1.1774000e+02  -3.0232000e+01   4.0000000e-02
   1.1773700e+02  -3.0238000e+01   4.0000000e-02
   1.1771500e+02  -3.0265000e+01   4.0000000e-02
   1.1772900e+02  -3.0248000e+01   4.0000000e-02
   1.1774800e+02  -3.0217000e+01   4.0000000e-02
   1.1776700e+02  -3.0233000e+01   8.0000000e-02
   1.1774600e+02  -3.0268000e+01   4.0000000e-02
   1.1768200e+02  -3.0266000e+01   4.0000000e-02
   1.1781900e+02  -3.0209000e+01   1.0000000e-01
   1.1775200e+02  -3.0245000e+01   4.0000000e-02
   1.1771500e+02  -3.0217000e+01   4.0000000e-02
   1.1772300e+02  -3.0247000e+01   4.0000000e-02
   1.1776500e+02  -3.0232000e+01   4.0000000e-02
   1.1771100e+02  -3.0281000e+01   4.0000000e-02
   1.1773000e+02  -3.0237000e+01   4.0000000e-02
   1.1768700e+02  -3.0266000e+01   4.0000000e-02
   1.1774600e+02  -3.0235000e+01   4.0000000e-02
   1.1770000e+02  -3.0264000e+01   4.0000000e-02
   1.1778100e+02  -3.0202000e+01   8.0000000e-02
   1.1772500e+02  -3.0232000e+01   4.0000000e-02
   1.1772200e+02  -3.0238000e+01   4.0000000e-02
   1.1771400e+02  -3.0263000e+01   4.0000000e-02
   1.1768900e+02  -3.0282000e+01   4.0000000e-02
   1.1769800e+02  -3.0270000e+01   4.0000000e-02
   1.1776200e+02  -3.0211000e+01   4.0000000e-02
   1.1772600e+02  -3.0264000e+01   8.0000000e-02
   1.1768700e+02  -3.0281000e+01   4.0000000e-02
   1.1768000e+02  -3.0283000e+01   4.0000000e-02
   1.1775200e+02  -3.0211000e+01   8.0000000e-02
   1.1768400e+02  -3.0260000e+01   4.0000000e-02
   1.1772300e+02  -3.0257000e+01   4.0000000e-02
   1.1779800e+02  -3.0215000e+01   1.0000000e-01
   1.1779100e+02  -3.0222000e+01   8.0000000e-02
   1.1770200e+02  -3.0243000e+01   8.0000000e-02
   1.1763700e+02  -3.0322000e+01   8.0000000e-02
   1.1778400e+02  -3.0230000e+01   1.0000000e-01
   1.1769900e+02  -3.0277000e+01   4.0000000e-02
   1.1772800e+02  -3.0265000e+01   4.0000000e-02
   1.1772700e+02  -3.0251000e+01   4.0000000e-02
   1.1769200e+02  -3.0273000e+01   4.0000000e-02
   1.1769800e+02  -3.0278000e+01   4.0000000e-02
   1.1771600e+02  -3.0259000e+01   4.0000000e-02
   1.1771500e+02  -3.0262000e+01   4.0000000e-02
   1.1775900e+02  -3.0215000e+01   4.0000000e-02
   1.1775200e+02  -3.0220000e+01   8.0000000e-02
   1.1775500e+02  -3.0217000e+01   8.0000000e-02
   1.1770700e+02  -3.0271000e+01   4.0000000e-02
   1.1771500e+02  -3.0262000e+01   4.0000000e-02
   1.1772500e+02  -3.0256000e+01   4.0000000e-02
   1.1773900e+02  -3.0237000e+01   4.0000000e-02
   1.1772200e+02  -3.0233000e+01   4.0000000e-02
   1.1776600e+02  -3.0234000e+01   8.0000000e-02
   1.1775900e+02  -3.0218000e+01   8.0000000e-02
   1.1773700e+02  -3.0230000e+01   4.0000000e-02
   1.1774200e+02  -3.0222000e+01   4.0000000e-02
   1.1775300e+02  -3.0237000e+01   4.0000000e-02
   1.1772800e+02  -3.0254000e+01   4.0000000e-02
   1.1776300e+02  -3.0244000e+01   4.0000000e-02
   1.1775300e+02  -3.0235000e+01   8.0000000e-02
   1.1772100e+02  -3.0244000e+01   4.0000000e-02
   1.1773200e+02  -3.0252000e+01   4.0000000e-02
   1.1767700e+02  -3.0289000e+01   4.0000000e-02
   1.1772600e+02  -3.0237000e+01   4.0000000e-02
   1.1772800e+02  -3.0253000e+01   4.0000000e-02
   1.1772500e+02  -3.0267000e+01   4.0000000e-02
   1.1774500e+02  -3.0270000e+01   4.0000000e-02
   1.1768600e+02  -3.0272000e+01   4.0000000e-02
   1.1774900e+02  -3.0232000e+01   4.0000000e-02
   1.1768200e+02  -3.0267000e+01   4.0000000e-02
   1.1771400e+02  -3.0273000e+01   4.0000000e-02
   1.1776600e+02  -3.0248000e+01   8.0000000e-02
   1.1771400e+02  -3.0268000e+01   4.0000000e-02
   1.1778600e+02  -3.0214000e+01   8.0000000e-02
   1.1777400e+02  -3.0212000e+01   1.0000000e-01
   1.1778400e+02  -3.0214000e+01   8.0000000e-02
   1.1771300e+02  -3.0270000e+01   4.0000000e-02
   1.1779500e+02  -3.0193000e+01   4.0000000e-02
   1.1771400e+02  -3.0267000e+01   4.0000000e-02
   1.1771000e+02  -3.0270000e+01   4.0000000e-02
   1.1771100e+02  -3.0265000e+01   4.0000000e-02
   1.1771000e+02  -3.0274000e+01   4.0000000e-02
   1.1772800e+02  -3.0252000e+01   4.0000000e-02
   1.1773800e+02  -3.0241000e+01   4.0000000e-02
   1.1773600e+02  -3.0246000e+01   4.0000000e-02
   1.1781900e+02  -3.0220000e+01   4.0000000e-02
   1.1766300e+02  -3.0293000e+01   8.0000000e-02
   1.1781000e+02  -3.0252000e+01   4.0000000e-02
   1.1632400e+02  -3.0111000e+01   4.0000000e-02
   1.1888900e+02  -3.0409000e+01   4.0000000e-02
   1.1665500e+02  -3.0876000e+01   8.0000000e-02
   1.1728100e+02  -3.0466000e+01   4.0000000e-02
   1.1713200e+02  -3.0495000e+01   8.0000000e-02
   1.1681200e+02  -3.2015000e+01   4.0000000e-02
   1.1677300e+02  -3.1987000e+01   4.0000000e-02
   1.1785100e+02  -3.0440000e+01   4.0000000e-02
   1.1675900e+02  -3.2004000e+01   4.0000000e-02
   1.1696400e+02  -3.0276000e+01   4.0000000e-02
   1.1750100e+02  -3.0664000e+01   4.0000000e-02
   1.1697500e+02  -3.0117000e+01   8.0000000e-02
   1.1735200e+02  -3.1149000e+01   8.0000000e-02
   1.1736500e+02  -3.1168000e+01   8.0000000e-02
   1.1721000e+02  -3.0581000e+01   4.0000000e-02
   1.1802300e+02  -3.0925000e+01   4.0000000e-02
