>
>
118.28666 -30.94906
>
118.28225 -30.94411
118.28347 -30.93883
118.28310 -30.93551
118.28274 -30.93246
118.28237 -30.92885
>
118.24428 -30.94039
118.24405 -30.93793
118.24403 -30.93581
118.24322 -30.93254
118.24205 -30.93010
118.24084 -30.92438
118.24023 -30.92079
118.23981 -30.91834
118.24055 -30.91620
118.24050 -30.91261
118.23970 -30.90983
118.23889 -30.90526
118.23865 -30.90182
118.23804 -30.89872
118.23724 -30.89546
118.23550 -30.89269
118.23434 -30.89090
118.23472 -30.89090
118.22910 -30.88195
118.22640 -30.87854
118.22372 -30.87660
118.22277 -30.87628
>
>
117.14076 -30.73365
117.14070 -30.73377
>
117.16430 -30.71602
117.16524 -30.71547
>
117.15846 -30.71705
117.15753 -30.71744
>
117.15665 -30.71771
117.15359 -30.71895
>
117.15380 -30.71665
117.15230 -30.71745
>
117.15674 -30.72321
117.15804 -30.72386
>
117.15229 -30.71959
117.15461 -30.72118
>
117.15059 -30.72008
117.15201 -30.71979
>
117.15101 -30.71887
117.15155 -30.71923
>
117.13880 -30.71027
117.13938 -30.71071
117.14012 -30.71141
117.14052 -30.71188
117.14120 -30.71239
117.14176 -30.71277
117.14232 -30.71328
117.14300 -30.71391
>
117.14585 -30.71559
117.14639 -30.71617
117.14713 -30.71678
117.14777 -30.71730
117.14860 -30.71781
117.14949 -30.71826
117.14998 -30.71844
117.15030 -30.71853
>
117.15030 -30.71853
117.15030 -30.71853
>
117.13862 -30.72384
117.13961 -30.72342
117.14006 -30.72329
117.14086 -30.72298
117.14156 -30.72263
117.14220 -30.72219
117.14292 -30.72174
117.14386 -30.72136
117.14439 -30.72119
117.14495 -30.72106
117.14561 -30.72077
117.14620 -30.72037
117.14700 -30.71984
117.14766 -30.71941
117.14834 -30.71911
117.15030 -30.71853
>
117.14565 -30.72102
117.14713 -30.72078
117.14915 -30.72036
>
117.13846 -30.72346
117.13613 -30.72431
>
117.13681 -30.72406
117.13661 -30.72393
117.13615 -30.72395
117.13560 -30.72413
117.13492 -30.72435
117.13426 -30.72457
117.13362 -30.72481
117.13315 -30.72501
117.13289 -30.72528
117.13297 -30.72550
117.13309 -30.72570
117.13303 -30.72592
117.13289 -30.72613
>
117.13754 -30.72657
117.13861 -30.72604
>
117.13641 -30.72591
117.13647 -30.72625
117.13650 -30.72683
117.13652 -30.72750
117.13662 -30.72795
117.13696 -30.72829
117.13727 -30.72860
117.13747 -30.72896
117.13762 -30.72925
117.13758 -30.72972
117.13766 -30.73008
117.13793 -30.73035
117.13801 -30.73061
>
117.14270 -30.72890
117.14478 -30.72830
>
117.14272 -30.72842
117.14212 -30.72862
117.14143 -30.72876
117.14077 -30.72893
117.13995 -30.72928
117.13929 -30.72971
117.13861 -30.73022
117.13810 -30.73055
117.13801 -30.73061
>
117.13652 -30.73198
117.13707 -30.73142
117.13757 -30.73097
117.13801 -30.73061
>
117.13473 -30.73211
117.13605 -30.73155
>
117.13384 -30.73203
117.13483 -30.73157
>
117.13215 -30.72708
117.13220 -30.72757
117.13230 -30.72802
117.13249 -30.72847
>
117.13304 -30.72814
117.13342 -30.72839
117.13363 -30.72851
>
117.13080 -30.73271
117.13103 -30.73254
117.13127 -30.73236
117.13133 -30.73211
117.13131 -30.73185
117.13115 -30.73177
117.13106 -30.73160
117.13112 -30.73133
117.13127 -30.73093
117.13151 -30.73070
117.13161 -30.73046
117.13176 -30.73017
117.13204 -30.72986
117.13225 -30.72956
117.13258 -30.72921
117.13286 -30.72881
117.13363 -30.72851
>
117.13134 -30.73296
117.13183 -30.73288
117.13247 -30.73277
117.13309 -30.73264
117.13370 -30.73248
>
117.13132 -30.73348
117.13101 -30.73366
117.13072 -30.73381
117.13042 -30.73408
117.13015 -30.73448
117.12978 -30.73479
117.12939 -30.73511
117.12925 -30.73542
117.12923 -30.73575
117.12954 -30.73587
117.13030 -30.73596
117.13121 -30.73632
117.13199 -30.73677
117.13282 -30.73714
117.13381 -30.73766
117.13453 -30.73816
117.13534 -30.73874
117.13629 -30.73922
117.13730 -30.73960
117.13831 -30.74012
117.13938 -30.74065
117.14043 -30.74115
117.14185 -30.74172
>
117.14081 -30.73323
117.14070 -30.73377
>
117.13887 -30.73694
117.13957 -30.73612
117.13975 -30.73560
117.13991 -30.73509
117.14016 -30.73468
117.14048 -30.73422
117.14058 -30.73404
>
117.12832 -30.73990
117.12767 -30.74070
>
117.12740 -30.74108
117.12677 -30.74151
>
117.12918 -30.74217
117.13015 -30.74262
>
117.12719 -30.74816
117.12826 -30.74819
117.12970 -30.74828
117.13091 -30.74831
117.13204 -30.74838
117.13344 -30.74837
117.13462 -30.74838
117.13558 -30.74834
117.13671 -30.74819
117.13787 -30.74788
117.13896 -30.74766
117.13990 -30.74757
117.14085 -30.74749
117.14219 -30.74743
117.14348 -30.74725
117.14472 -30.74697
117.14583 -30.74679
117.14712 -30.74669
117.14889 -30.74658
117.15000 -30.74657
117.15171 -30.74655
>
117.15251 -30.74655
117.15577 -30.74652
>
117.15138 -30.74630
117.15233 -30.74624
>
117.12570 -30.74800
117.12644 -30.74815
>
117.12348 -30.74742
117.12412 -30.74763
>
117.12181 -30.74734
117.12253 -30.74730
>
117.13517 -30.74399
117.13610 -30.74409
117.13707 -30.74427
117.13789 -30.74441
117.13868 -30.74455
117.13931 -30.74465
117.13975 -30.74489
117.14002 -30.74530
117.14000 -30.74573
117.13994 -30.74609
117.14004 -30.74643
117.14006 -30.74676
117.14025 -30.74708
117.14034 -30.74753
>
117.13301 -30.74380
117.13379 -30.74388
>
117.13415 -30.74395
117.13466 -30.74404
>
117.14654 -30.75076
117.14767 -30.75098
117.14908 -30.75131
117.15058 -30.75174
117.15173 -30.75211
117.15256 -30.75230
117.15346 -30.75253
117.15433 -30.75267
117.15536 -30.75290
>
117.15589 -30.75304
117.15604 -30.75313
117.15616 -30.75322
117.15616 -30.75334
117.15600 -30.75349
>
117.15544 -30.75375
117.15115 -30.75519
>
117.13807 -30.75813
117.13887 -30.75811
>
117.13957 -30.75809
117.14089 -30.75805
>
117.14153 -30.75819
117.14198 -30.75828
>
117.14268 -30.75841
117.14305 -30.75857
>
117.14361 -30.75874
117.14445 -30.75897
>
117.14528 -30.75918
117.14647 -30.75941
>
117.13604 -30.76003
117.13662 -30.76013
117.13732 -30.76040
117.13804 -30.76067
117.13886 -30.76088
117.13958 -30.76104
117.14020 -30.76116
>
117.15515 -30.76382
117.15524 -30.76578
>
117.15469 -30.76788
117.15455 -30.76927
>
117.14165 -30.76474
117.14235 -30.76453
>
117.14205 -30.76155
117.14232 -30.76167
117.14253 -30.76181
117.14282 -30.76196
>
117.14325 -30.76204
117.14341 -30.76219
117.14368 -30.76238
>
117.14405 -30.76269
117.14416 -30.76285
117.14424 -30.76328
117.14428 -30.76353
117.14428 -30.76391
117.14431 -30.76418
>
117.14460 -30.76509
117.14458 -30.76556
117.14460 -30.76593
117.14475 -30.76624
117.14491 -30.76650
117.14506 -30.76679
117.14512 -30.76713
117.14512 -30.76747
117.14520 -30.76783
117.14527 -30.76824
117.14523 -30.76860
117.14482 -30.77005
117.14458 -30.77097
117.14431 -30.77221
>
117.14307 -30.76874
117.14309 -30.77083
>
117.14610 -30.76496
117.14575 -30.76612
>
117.14455 -30.77268
117.14508 -30.77262
117.14580 -30.77252
117.14652 -30.77238
117.14707 -30.77220
117.14752 -30.77200
117.14803 -30.77185
117.14851 -30.77173
117.14912 -30.77149
117.14984 -30.77122
117.15064 -30.77107
117.15140 -30.77104
117.15206 -30.77108
117.15212 -30.77133
117.15213 -30.77164
117.15221 -30.77212
117.15224 -30.77255
117.15224 -30.77296
117.15227 -30.77338
117.15228 -30.77375
117.15218 -30.77416
117.15206 -30.77452
117.15198 -30.77483
117.15198 -30.77483
>
117.14892 -30.77535
117.15003 -30.77508
117.15085 -30.77493
117.15147 -30.77487
117.15198 -30.77483
>
117.14729 -30.77676
117.14697 -30.77713
117.14662 -30.77743
117.14628 -30.77781
>
117.14628 -30.77823
117.14687 -30.78092
>
117.14583 -30.78108
117.14667 -30.78250
>
117.14581 -30.78331
117.14611 -30.78429
>
117.13451 -30.78715
117.13504 -30.78682
>
117.13551 -30.78680
117.13566 -30.78689
117.13590 -30.78692
117.13631 -30.78681
>
117.13687 -30.78660
117.13756 -30.78649
>
117.13828 -30.78646
117.13908 -30.78631
>
117.14393 -30.78555
117.14460 -30.78528
>
117.14705 -30.78335
117.14691 -30.78369
117.14675 -30.78405
117.14653 -30.78431
117.14634 -30.78459
117.14635 -30.78492
117.14631 -30.78538
117.14605 -30.78578
117.14575 -30.78610
117.14533 -30.78664
>
117.14467 -30.78574
117.14476 -30.78601
117.14497 -30.78635
117.14533 -30.78664
>
117.13700 -30.80098
117.13718 -30.80060
117.13734 -30.80021
117.13754 -30.79986
117.13779 -30.79950
117.13803 -30.79898
117.13806 -30.79857
117.13818 -30.79818
117.13849 -30.79784
117.13881 -30.79757
117.13916 -30.79717
117.13940 -30.79675
117.13958 -30.79636
117.13974 -30.79591
117.13984 -30.79559
117.13994 -30.79521
117.14005 -30.79484
117.14021 -30.79419
117.14037 -30.79374
117.14065 -30.79331
117.14092 -30.79299
117.14116 -30.79266
117.14142 -30.79219
117.14172 -30.79180
117.14197 -30.79153
117.14223 -30.79122
117.14249 -30.79095
117.14294 -30.79068
117.14335 -30.79035
117.14367 -30.78990
117.14408 -30.78929
117.14449 -30.78894
117.14491 -30.78865
117.14520 -30.78827
117.14527 -30.78784
117.14533 -30.78745
117.14537 -30.78707
117.14528 -30.78684
117.14533 -30.78664
>
117.14528 -30.78670
117.14533 -30.78664
>
117.14262 -30.79780
117.14232 -30.79840
117.14210 -30.79897
117.14198 -30.79958
117.14197 -30.80004
117.14197 -30.80051
117.14206 -30.80106
>
117.13548 -30.80117
117.13646 -30.80193
>
117.13760 -30.80266
117.13779 -30.80288
117.13779 -30.80323
117.13765 -30.80370
117.13743 -30.80434
117.13723 -30.80468
117.13703 -30.80504
117.13683 -30.80546
117.13673 -30.80583
117.13676 -30.80624
117.13688 -30.80651
117.13699 -30.80690
117.13689 -30.80743
117.13672 -30.80797
117.13662 -30.80826
117.13662 -30.80860
117.13677 -30.80888
117.13866 -30.81144
>
117.13888 -30.81165
117.13915 -30.81200
>
117.13930 -30.81220
117.13963 -30.81267
>
117.13685 -30.81071
117.13653 -30.81127
117.13621 -30.81184
117.13586 -30.81242
117.13558 -30.81283
117.13509 -30.81323
117.13468 -30.81346
117.13440 -30.81368
117.13401 -30.81417
>
117.13113 -30.81404
117.13116 -30.81484
117.13111 -30.81561
117.13116 -30.81636
117.13140 -30.81708
117.13163 -30.81783
117.13166 -30.81843
117.13125 -30.81935
117.13085 -30.81987
117.13041 -30.82039
117.12988 -30.82104
117.12962 -30.82163
117.12962 -30.82207
117.12981 -30.82244
117.12986 -30.82299
117.12956 -30.82376
117.12916 -30.82428
117.12875 -30.82475
117.12845 -30.82532
117.12815 -30.82593
117.12784 -30.82649
>
117.12745 -30.82639
117.12713 -30.82666
>
117.12643 -30.82716
117.12609 -30.82758
>
117.12566 -30.82806
117.12538 -30.82844
>
117.12516 -30.82875
117.12485 -30.82909
>
117.12485 -30.83051
117.12373 -30.83136
>
117.13049 -30.73321
117.12988 -30.73336
117.12938 -30.73347
117.12887 -30.73356
117.12943 -30.73371
117.12983 -30.73376
117.13027 -30.73379
>
117.13363 -30.72851
117.13403 -30.72872
117.13455 -30.72910
>
117.13801 -30.73061
117.13804 -30.73069
117.13804 -30.73109
117.13808 -30.73163
>
117.14058 -30.73404
117.14051 -30.73420
117.14039 -30.73483
117.14040 -30.73592
>
117.14058 -30.73404
117.14070 -30.73377
>
117.14058 -30.73404
117.14069 -30.73384
117.14070 -30.73377
>
117.15030 -30.71853
117.15046 -30.71858
>
117.15198 -30.77483
117.15194 -30.77519
>
>
116.47413 -31.10949
116.47405 -31.10962
>
116.47415 -31.10966
116.47401 -31.10978
>
116.47411 -31.10985
116.47407 -31.10992
116.47400 -31.11000
116.47394 -31.11006
116.47391 -31.11013
116.47388 -31.11024
116.47384 -31.11031
116.47378 -31.11040
116.47369 -31.11050
116.47364 -31.11057
116.47356 -31.11062
116.47349 -31.11069
>
116.47261 -31.11126
116.47252 -31.11139
116.47246 -31.11149
116.47239 -31.11164
116.47234 -31.11179
116.47227 -31.11196
116.47220 -31.11211
116.47215 -31.11224
116.47212 -31.11233
116.47208 -31.11249
116.47203 -31.11261
116.47198 -31.11274
116.47191 -31.11290
>
116.47178 -31.11293
116.47168 -31.11346
116.47181 -31.11364
>
116.47144 -31.11332
116.47143 -31.11345
116.47147 -31.11357
116.47145 -31.11380
>
116.47155 -31.11371
116.47156 -31.11379
116.47157 -31.11389
116.47158 -31.11398
116.47161 -31.11407
116.47164 -31.11416
116.47164 -31.11427
116.47166 -31.11434
116.47167 -31.11441
>
116.47198 -31.11409
116.47202 -31.11424
>
116.47070 -31.11316
116.47041 -31.11342
116.47041 -31.11358
116.47037 -31.11367
116.47035 -31.11383
116.47033 -31.11393
116.47033 -31.11402
116.47029 -31.11414
116.47024 -31.11425
116.47020 -31.11436
116.47020 -31.11446
116.47020 -31.11455
116.47017 -31.11463
116.47010 -31.11473
116.47008 -31.11482
116.47007 -31.11491
116.47007 -31.11497
116.47008 -31.11514
116.47006 -31.11526
116.47007 -31.11536
116.47007 -31.11547
116.47007 -31.11552
>
116.46957 -31.11742
116.46957 -31.11741
>
116.46957 -31.11741
116.46957 -31.11741
>
116.46993 -31.11782
116.46991 -31.11795
116.46990 -31.11804
116.46991 -31.11813
116.46993 -31.11822
116.46993 -31.11832
116.46992 -31.11843
116.46996 -31.11857
>
116.47013 -31.11879
116.47017 -31.11892
116.47021 -31.11906
116.47025 -31.11923
116.47028 -31.11937
116.47034 -31.11947
116.47040 -31.11958
116.47043 -31.11969
116.47045 -31.11985
116.47046 -31.11998
116.47046 -31.12012
116.47045 -31.12023
116.47045 -31.12037
116.47048 -31.12047
116.47051 -31.12058
116.47051 -31.12069
116.47054 -31.12077
116.47056 -31.12090
116.47058 -31.12101
116.47061 -31.12111
116.47065 -31.12122
116.47067 -31.12133
116.47071 -31.12145
116.47075 -31.12158
116.47079 -31.12166
116.47083 -31.12175
116.47086 -31.12182
116.47086 -31.12195
116.47084 -31.12207
116.47084 -31.12220
116.47084 -31.12227
116.47086 -31.12236
116.47088 -31.12245
116.47091 -31.12256
116.47097 -31.12262
116.47101 -31.12271
116.47101 -31.12278
116.47101 -31.12287
116.47107 -31.12293
116.47113 -31.12304
116.47120 -31.12319
116.47122 -31.12325
116.47123 -31.12334
116.47124 -31.12342
>
116.47144 -31.12345
116.47145 -31.12356
116.47147 -31.12372
116.47143 -31.12381
116.47140 -31.12390
116.47136 -31.12397
116.47129 -31.12403
116.47126 -31.12410
116.47120 -31.12414
116.47113 -31.12421
116.47109 -31.12432
116.47105 -31.12443
116.47102 -31.12456
116.47096 -31.12464
116.47089 -31.12474
116.47083 -31.12482
116.47075 -31.12493
116.47067 -31.12507
116.47058 -31.12525
116.47048 -31.12539
116.47042 -31.12546
116.47032 -31.12557
116.47027 -31.12570
116.47021 -31.12579
116.47014 -31.12586
116.47010 -31.12596
116.47010 -31.12604
116.47005 -31.12612
116.47000 -31.12622
116.46996 -31.12633
116.46991 -31.12649
116.46988 -31.12661
116.46982 -31.12672
116.46978 -31.12683
116.46976 -31.12696
116.46976 -31.12708
116.46976 -31.12717
>
116.48575 -31.09755
116.48580 -31.09761
116.48588 -31.09768
116.48594 -31.09775
116.48600 -31.09785
116.48608 -31.09793
116.48615 -31.09800
116.48624 -31.09811
116.48633 -31.09822
116.48645 -31.09832
116.48656 -31.09840
116.48672 -31.09853
116.48686 -31.09865
116.48699 -31.09876
116.48710 -31.09891
116.48720 -31.09904
116.48732 -31.09914
116.48744 -31.09922
116.48754 -31.09932
116.48766 -31.09945
116.48776 -31.09953
116.48787 -31.09961
116.48799 -31.09966
116.48820 -31.09972
116.48838 -31.09976
116.48854 -31.09978
116.48866 -31.09980
116.48873 -31.09985
116.48878 -31.09995
116.48884 -31.10006
>
116.48365 -31.09667
116.48373 -31.09673
116.48383 -31.09680
116.48396 -31.09686
116.48404 -31.09695
116.48417 -31.09703
116.48429 -31.09706
116.48446 -31.09706
116.48458 -31.09710
116.48470 -31.09717
116.48480 -31.09727
116.48489 -31.09739
116.48501 -31.09748
116.48514 -31.09755
116.48527 -31.09763
116.48537 -31.09771
116.48543 -31.09779
116.48557 -31.09791
>
116.47676 -31.09795
116.47676 -31.09803
116.47674 -31.09813
116.47674 -31.09822
116.47674 -31.09831
116.47669 -31.09841
116.47663 -31.09851
116.47661 -31.09861
116.47658 -31.09871
116.47655 -31.09876
116.47647 -31.09882
116.47641 -31.09888
>
116.47617 -31.09898
116.47614 -31.09903
116.47609 -31.09909
116.47601 -31.09914
116.47598 -31.09920
116.47595 -31.09925
116.47592 -31.09929
116.47589 -31.09935
116.47591 -31.09941
116.47591 -31.09948
116.47587 -31.09955
116.47584 -31.09963
116.47584 -31.09973
116.47579 -31.09980
116.47573 -31.09986
116.47569 -31.09991
116.47566 -31.09997
116.47564 -31.10005
116.47563 -31.10012
116.47561 -31.10019
116.47559 -31.10025
116.47558 -31.10032
>
116.47562 -31.10057
116.47562 -31.10065
116.47564 -31.10071
116.47568 -31.10078
116.47568 -31.10085
116.47568 -31.10092
116.47569 -31.10099
116.47570 -31.10107
116.47570 -31.10114
116.47569 -31.10119
>
116.47557 -31.10116
116.47556 -31.10123
116.47557 -31.10129
116.47557 -31.10135
116.47557 -31.10142
116.47553 -31.10147
116.47549 -31.10150
116.47544 -31.10153
116.47540 -31.10161
116.47536 -31.10169
116.47531 -31.10172
116.47526 -31.10178
116.47524 -31.10184
116.47527 -31.10191
116.47530 -31.10195
>
116.47553 -31.10319
116.47554 -31.10330
116.47551 -31.10337
116.47547 -31.10344
116.47548 -31.10352
116.47548 -31.10361
116.47545 -31.10369
116.47545 -31.10375
116.47545 -31.10383
>
116.47554 -31.10469
116.47554 -31.10474
116.47556 -31.10481
116.47556 -31.10490
116.47556 -31.10498
116.47559 -31.10505
116.47562 -31.10510
116.47567 -31.10517
116.47571 -31.10524
116.47574 -31.10531
>
116.47534 -31.10466
116.47535 -31.10473
116.47538 -31.10478
116.47540 -31.10483
116.47539 -31.10491
>
116.47577 -31.10542
116.47585 -31.10558
>
116.47574 -31.10589
116.47578 -31.10598
116.47583 -31.10607
116.47587 -31.10615
116.47592 -31.10621
116.47596 -31.10628
116.47599 -31.10640
>
116.47534 -31.10516
116.47533 -31.10523
116.47533 -31.10530
116.47533 -31.10539
116.47533 -31.10551
116.47534 -31.10558
116.47534 -31.10568
116.47532 -31.10584
>
116.47566 -31.10655
116.47568 -31.10663
116.47568 -31.10673
116.47566 -31.10683
116.47566 -31.10692
116.47564 -31.10700
116.47560 -31.10705
116.47554 -31.10708
116.47544 -31.10714
>
116.47594 -31.10787
116.47590 -31.10788
116.47585 -31.10788
116.47580 -31.10791
116.47572 -31.10792
116.47572 -31.10798
116.47572 -31.10803
116.47572 -31.10809
116.47574 -31.10815
116.47580 -31.10823
116.47583 -31.10831
116.47584 -31.10839
116.47583 -31.10844
116.47580 -31.10852
116.47580 -31.10858
116.47582 -31.10864
116.47582 -31.10870
116.47579 -31.10873
116.47573 -31.10879
116.47571 -31.10884
116.47566 -31.10892
>
116.47539 -31.10724
116.47546 -31.10746
>
116.47529 -31.10730
116.47534 -31.10754
>
116.47528 -31.10783
116.47525 -31.10787
116.47518 -31.10793
116.47512 -31.10800
116.47507 -31.10810
116.47501 -31.10819
116.47499 -31.10829
116.47500 -31.10838
116.47498 -31.10847
116.47492 -31.10855
116.47487 -31.10863
>
116.47502 -31.10871
116.47499 -31.10880
116.47496 -31.10888
116.47490 -31.10900
>
116.47477 -31.10868
116.47473 -31.10871
116.47468 -31.10877
116.47465 -31.10880
>
116.47477 -31.10880
116.47481 -31.10898
>
116.47505 -31.10720
116.47505 -31.10732
>
116.47513 -31.10737
116.47504 -31.10753
>
116.47516 -31.10757
116.47520 -31.10776
>
116.47455 -31.10889
116.47452 -31.10896
116.47451 -31.10902
116.47442 -31.10915
>
116.47428 -31.10921
116.47426 -31.10929
116.47422 -31.10934
116.47419 -31.10938
>
116.46957 -31.11741
116.46958 -31.11735
116.46960 -31.11727
116.46964 -31.11715
116.46966 -31.11702
116.46964 -31.11684
116.46964 -31.11674
116.46964 -31.11664
116.46961 -31.11657
116.46959 -31.11649
116.46958 -31.11641
116.46959 -31.11631
116.46965 -31.11616
116.46966 -31.11606
116.46966 -31.11596
116.46967 -31.11586
116.46973 -31.11577
116.46985 -31.11569
116.46994 -31.11563
116.47007 -31.11552
>
116.46957 -31.11741
116.46961 -31.11758
116.46963 -31.11776
116.46963 -31.11786
116.46964 -31.11801
116.46967 -31.11814
116.46972 -31.11825
116.46978 -31.11842
116.46981 -31.11853
116.46986 -31.11862
116.46990 -31.11871
116.46993 -31.11879
116.46994 -31.11886
116.46997 -31.11893
>
116.47007 -31.11552
116.47007 -31.11559
116.47011 -31.11569
116.47016 -31.11578
116.47021 -31.11588
>
116.47516 -31.10428
116.47511 -31.10422
116.47511 -31.10414
116.47517 -31.10407
116.47522 -31.10400
116.47523 -31.10394
116.47522 -31.10390
>
116.47516 -31.10428
116.47511 -31.10432
116.47505 -31.10437
116.47499 -31.10443
116.47495 -31.10444
116.47490 -31.10450
116.47491 -31.10457
116.47497 -31.10461
116.47498 -31.10468
116.47499 -31.10473
116.47502 -31.10479
116.47503 -31.10488
116.47506 -31.10497
116.47503 -31.10506
116.47503 -31.10516
116.47503 -31.10528
116.47503 -31.10539
116.47503 -31.10550
116.47500 -31.10559
116.47500 -31.10569
116.47504 -31.10576
116.47511 -31.10581
116.47519 -31.10583
